"doc_id","text"
"s3934.nmf","eu nunca comprei ontem que eu posso ajudar o número 2000 o filme para mim o nome completo do titular três primeiros no meu pé acho que ele não sei não eu quero confirmar se eu paguei o licenciamento mas eu preferi Confirma os dados nome completo e os "
"s3935.nmf","Boa noite com quem eu falo por gentileza fazer o procedimento aí eu acho que não sei o que acontece que transfere a ligação a ligação cai e não consigo mais falar nossa deixa eu te falar a menina que tava fazendo aí para mim um plano de básico mai"
"s3936.nmf","atendimento especializado Oi boa noite meu nome é Leo com quem eu falo com a 3520-9668 celular aqui acontece tomate e agora em casa de r$ 217,18 né aí qualquer wi-fi da sua fatura que você tá fazendo a retificação agora que que eu vou completar aqui"
"s3937.nmf","atendimento Oi Heloísa Boa noite em que ela fala da hora Matheus da hora 11 46 você vai ficar aqui para confirmar CPF para mim por gentileza gera amiga só mais uma mãe por gentileza Isaura Oi desculpa a demora obrigado por aguardar Eu verifiquei aqui t"
"s3938.nmf","Oi Valéria Boa tarde BH Qual foi o dia que você fez a solicitação de mudança do plano de mudança de plano Matriz de atrás 95323 + 1267 umas mensagens obrigado por aguardar Eu verifiquei aqui tá constando que o plano já foi ativo ta e a internet é"
"s3939.nmf","atendimento especializado da Iara Boa tarde eu posso te ajudar só que a ligação caiu eu não consegui completar eu tava tentando fazer alteração na minha internet fixa do Galaxy 2 2135 ligação caiu eu te retorno tá só mais um momento culpa demora "
"s3940.nmf","atendimento especializado Oi Fernando Boa noite com quem eu falo nada boa noite a alguém manda o número que você deseja atendimento seria 3239-0397 não é mais ou menos eu queria eu queria saber se já foi cadastrado já entrou o bônus do meu celular "
"s3941.nmf","sedimentos realizado na Oi boa noite meu nome é feito com quem eu falo Quando muda o dinheiro entra na minha conta só no quinto dia útil do mês e não tinha depositado ainda lá na minha conta aí tava voltando e eu não estava sabendo eu só fiquei sa"
"s3942.nmf","Regimento ou especializado quem fala francês com quem eu falo por gentileza referente a linha (21) 2687-9279 é o nome completo do titular e três primeiros não anda Cristiane dos Santos Diniz semana aqui no meu sistema tá constando tudo normal o que é"
"s3943.nmf","atendimento especializado Oi meu nome é Lucas com quem eu falo eu queria pedir um ponto da Oi para minha casa como que eu faço  você deseja uma linha fixa da Carne eu vou fazer a solicitação para você tá  confirma o nome completo e o terceiro númer"
"s3944.nmf","procedimento Oi boa noite meu nome é João Vitor que eu falo por gentileza Boa noite eu gostaria de alterar o plano da Oi Velox da Oi fixo aqui em casa sem o fixo do senhor é esse 93342367 isso celular da linha Oi celular da linha não poderia ter me com"
"s3945.nmf","atendimento especializado Boa noite meu nome é Ítalo corretor falar para os outros não tinha fatura quem é falaram que você tinha pagamento a linha do centro Itatiba telefone telefone do serviço mas o telefone do Félix não perturba ele fica aqui n<U+FFFD>"
"s3946.nmf","Boa noite com quem eu falo Boa noite com Christian e Cristiano Quem criou entre as 3:18 horas e ninguém veio nem ninguém me ligou quero saber o que tá acontecendo as músicas ligações que eu recebi antes da oito para ver as notas que eu daria pelo meu"
"s3947.nmf","atendimento especializado da Oi boa noite meu nome é Pedro com quem eu falo tudo bem minha conta do mês de Julho foi paga com muito atraso foi paga agora o dia primeiro do oito e paguei na segunda-feira na terça dia 8 e eu tô com telefone bloqueado vai"
"s3948.nmf","Regimento especializado Boa noite eu sou Jackson O Jackson que o problema está não estou conseguindo já fui não tô conseguindo eu coloquei r$ 50 no meu telefone r$ 50 e eu não quero sofrer internet eu não quero toda noite eu queria que você resolve"
"s3949.nmf","especialista Érica Boa noite com quem eu falo ele me passar no plano mais barato tá precisando porque ele não tá aparecendo Não entendi tudo bem eu vou verificar aqui para você o número é esse que você está ligando para mim tudo bem você pode me"
"s3950.nmf","serializador Boa noite meu nome é Igor eu falo Boa noite é do segundo casamento pode me transferir para o segundo "
"s3951.nmf","sentimento especializada na boa noite com quem eu falo Boa noite Maria ele em um só momento Maria com quem no Face mesmo número do seu CPF por gentileza Pimenta 32 33 1057 estudo Oi Eu estava querendo Ligar para guardar Desculpa a demora de falar é porq"
"s3952.nmf","sentimental e Valéria Boa noite com quem falo eu queria saber qual o prazo de pagamento da minha conta porque o meu telefone já tá funcionando a internet não me atende em casa não fica em casa aguardando o tecnico não chegou o technic uma ligação q"
"s3953.nmf","atendimento especializado Daiara Boa noite exatamente com quem que que eu posso ajudar Fernando quando foi semana passada a Jamily me ligou e para fazer um plano do ela disse que era Oi conectados o valor ficaria 199 90 e entraria fixo à internet e e o ch"
"s3954.nmf","atendimento especializado Oi Pedro boa noite com quem eu falo que é mentira mentira eu posso te ajudar no caso seria um oi Total combo que você quer com a internet fixo e televisão correto eu vou verificar para você só Aguarde um momento por gentileza"
"s3955.nmf","instalar conta desse alguma coisa  Olá com quem fala o que o atendimento é para (96) 83233-1057 e não me confirma o nome completo titular da linha Maria Eliane Pereira Silva  01440-561 preço bem baixo porque eu tô pagando muito alto e não uso ele faz"
"s3956.nmf","atendimento especializado em Maysa Boa noite com quem falo quem Maísa Maísa Maísa consegue tirar meu bem meu filho claro que Vip Ah tá mas é você que cancela como é que é você gostaria de fazer cancelamento também porque transferiu com quem eu fa"
"s3957.nmf","especializada de cancelamento da minha tela fica minha Oi fixo certinho moment Por gentileza verifique "
"s3958.nmf","abastecimento especializada na boa noite com quem eu falo Leonardo Leonardo tá mudo telefone oi como você chegou a fazer teste com algum outro telefone confirme por gentileza telefone que deseja atendimento é o 3271-6099 só mais um momento  eu voltar s"
"s3959.nmf","evento foi realizado Oi Leandro boa noite com quem falo por favor tira daí pedir uma religação marquei ligação nada agora eles querem que eu atualizo meu endereço do telefone fixo telefone fixo e localização localização do tempo que a Rua Projeta"
"s3960.nmf","atendimento personalizado Oi boa noite meu nome é Igor temperatura a interação da ordem é não instalar a impressora 2 horas depois não precisa mais não ela quer fazer contestação Oi para o Carlos Magno Carlos porque a bateria fica sem serviço do "
"s3961.nmf","atendimento especializado meu nome é Jucimara Boa noite com quem eu falo quem tomou cytotec para quem tem quantas faturas na minha conta do telefone 6935-3215 ou 1337 e 3215-1337 só um momento enquanto verifico qualquer dúvida está me chamando Pode me "
"s3962.nmf","Boa noite atendimento especializado hoje Sabrina com quem eu falo por gentileza até às 9 horas da noite porque eu vou pegar 9:40 e vou voltar só para falar agora hoje e se o vento ainda não foi instalado nenhum produto pena que eu tinha ido 5735 Lariss"
"s3963.nmf","atendimento especializado Oi meu nome é Jonathan Boa noite com quem eu falo Boa noite Anderson fala com Vinícius momento por gentileza quanto sistema carrega o seu cadarço é de qual setor querida estamos falando de faturamento faturamento e valores pri"
"s3964.nmf","atendimento especializado quem fala Francisco que eu falo por gentileza verifique o atendimento é que eu Verifiquei que você já ligou mais não atendimento em que eu possa ajudar referente a linha (31) 3458-9446 só vou confirmar uma ligação Qual o no"
"s3965.nmf","experimento Oi boa tarde meu nome é André com quem eu falo com quem para mim o nome do titular da linha 323 número do meu CPF 360 e 120 e 35 horas dá para você tá bom confirma para mim o número que você deseja por favor o número de telefone fixo p"
"s3966.nmf","atendimento especializado Oi meu nome é Marcos boa noite com quem eu falo não são João Eu verifiquei que o senhor já entrou em contato outras vezes nos atendimentos o que eu posso te ajudar agora eu estou respondendo a monster download de verdade eu q"
"s3967.nmf","serviço especializado Oi meu nome é Danilo boa noite porque não Fala Danilo boa noite eu queria negociar meu débito eu tentei pagar hoje mas não consegui porque o rapaz fez um novo plano para mim parcelar você pode ligar para mim (34) 6124-2949 você"
"s3968.nmf","atendimento especializado Oi boa noite meu nome é Vinícios com quem eu falo Boa noite Vinícius Maria José Santana de Moura encontrado vocês recente que eu tenho internet tirei porque minha filha casar eu não sei usar Não tem mais necessidade e o con"
"s3969.nmf","atendimento especializado na era boa noite com quem eu falo é que aqui onde eu moro tá registrado aí o número telefone pode falar tá gelado aqui me falaram que não tem só um momento vou verificar tá Sidney obrigado por aguardar tá então Eu verifi"
"s3970.nmf","especialista Pedro boa noite com quem eu falo Warley na quinta-feira passada hoje está completando 9 dias e 9:15 para ir comigo hoje "
"s3971.nmf","atendimento especializado Oi boa noite meu nome é Vinícios com quem eu falo alô alô você consegue me escutar tô escutando o que eu tô falando desculpa tô muito feliz atendimento só confirmando esse 4836-5504 35 como posso ajudar eu tenho essa fatu"
"s3972.nmf","especialista Érica Boa noite com quem eu falo a noite que eu posso ajudar Qual o número que a gente se encontra 42933-165 tudo bem aguarda um momento por favor Carmen Obrigada para guardar estarei realizando a transferência da ligação aguarde minha po"
"s3973.nmf","atendimento especializado Oi meu nome é Juliane com quem eu falo os três meses do CPF 101 e ela mudou o plano e já foi já foi finalizado escutar que é que tu passa o protocolo da pessoa que atendeu eu tenho que verificar novamente Novamente me atendeu"
"s3974.nmf","atendimento especializado Oi Leandro boa noite com quem eu falo por favor da loja uma ordem aberta a ordem de forma de pagamento geralmente é a ordem que faz o informe ele não foi baixado ainda se localizar para vocês aqui só na TIM referente a bloquei"
"s3975.nmf","atendimento especializado Stephanie Boa noite com quem eu falo como é meu rosto tá o meu não tá funcionando assim eu vou olhar aqui para o telefone do seu telefone fixo 3629-7204 Ok só um momento porque algum problema armazenamento desde que hora o ve"
"s3976.nmf","atendimento especializado Oi boa noite meu nome é Vinícios com quem eu falo 45 5696 é isso é uma coisa que eu pague dia e só vive mentindo para mim nada Moacir Carlos parece que tem um reparo em aberto para sua linha certo já tem uma panela vou ter q"
"s3977.nmf","atendimento especializado na boa noite com quem eu falo somente falando com quem com quem o Antônio qual foi os primeiros número do CPF do titular por favor telefone 3247-9148 de pagamento hoje Alô só mais um momento só mais um momento eu coloquei aqu"
"s3978.nmf","especializado Oi Leandro boa noite com quem eu falo por favor no sábado Eles não vieram na Rua Carlos Chagas Eu liguei para lá eu só vou precisar cancelar o pedido porque foi internação todo dia tô falando com telefone e internet vídeo pouco porque"
